id,refseq_ids,name,description,taxname,label,resource
ENTREZ:5576,"NM_001321982,NM_001321983,NM_001321989,NM_004157",PRKAR2A,protein kinase cAMP-dependent type II regulatory subunit alpha,Homo sapiens,Gene,ENTREZ
ENTREZ:1063,NM_016343,CENPF,centromere protein F,Homo sapiens,Gene,ENTREZ
ENTREZ:7088,"NM_001303103,NM_001303104,NM_005077",TLE1,"TLE family member 1, transcriptional corepressor",Homo sapiens,Gene,ENTREZ
ENTREZ:7090,"NM_001105192,NM_001282979,NM_001282980,NM_001282981,NM_001282982,NM_005078,NM_020908",TLE3,"TLE family member 3, transcriptional corepressor",Homo sapiens,Gene,ENTREZ
ENTREZ:166,"NM_001130,NM_198969,NM_198970",TLE5,"TLE family member 5, transcriptional modulator",Homo sapiens,Gene,ENTREZ
ENTREZ:2802,"NM_001172557,NM_001389683,NM_001389684,NM_001389685,NM_001389686,NM_001389687,NM_001389688,NM_001389689,NM_005895",GOLGA3,golgin A3,Homo sapiens,Gene,ENTREZ
ENTREZ:2801,"NM_001366244,NM_001366246,NM_001389695,NM_001389696,NM_001389697,NM_001389698,NM_001389699,NM_001389700,NM_001389701,NM_001389702,NM_001389703,NM_001389704,NM_001389705,NM_004486",GOLGA2,golgin A2,Homo sapiens,Gene,ENTREZ
ENTREZ:2804,"NM_001256486,NM_001256487,NM_001256488,NM_001366282,NM_001366283,NM_001366284,NM_001389631,NM_004487",GOLGB1,golgin B1,Homo sapiens,Gene,ENTREZ
ENTREZ:56850,NM_020137,GRIPAP1,GRIP1 associated protein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:9857,NM_014810,CEP350,centrosomal protein 350,Homo sapiens,Gene,ENTREZ
ENTREZ:9659,"NM_001002810,NM_001002811,NM_001002812,NM_001195260,NM_001195261,NM_001198832,NM_001198834,NM_001350520,NM_001350521,NM_001350522,NM_001350523,NM_001377392,NM_001377393,NM_014644,NM_022359",PDE4DIP,phosphodiesterase 4D interacting protein,Homo sapiens,Gene,ENTREZ
ENTREZ:9662,NM_025009,CEP135,centrosomal protein 135,Homo sapiens,Gene,ENTREZ
ENTREZ:23177,"NM_001319100,NM_001319101,NM_015147",CEP68,centrosomal protein 68,Homo sapiens,Gene,ENTREZ
ENTREZ:11064,"NM_001330762,NM_001369892,NM_001369893,NM_001369894,NM_001369895,NM_001369896,NM_007018",CNTRL,centriolin,Homo sapiens,Gene,ENTREZ
ENTREZ:23085,"NM_001301248,NM_178039,NM_178040",ERC1,ELKS/RAB6-interacting/CAST family member 1,Homo sapiens,Gene,ENTREZ
ENTREZ:9648,NM_181453,GCC2,GRIP and coiled-coil domain containing 2,Homo sapiens,Gene,ENTREZ
ENTREZ:79745,"NM_001287527,NM_001287528,NM_024692",CLIP4,CAP-Gly domain containing linker protein family member 4,Homo sapiens,Gene,ENTREZ
ENTREZ:51199,"NM_016350,NM_020921,NM_182944,NM_182946",NIN,ninein,Homo sapiens,Gene,ENTREZ
ENTREZ:201134,"NM_001037325,NM_001199165,NM_001302891,NM_001353127,NM_001353128,NM_001353129",CEP112,centrosomal protein 112,Homo sapiens,Gene,ENTREZ
ENTREZ:145282,"NM_001195296,NM_001195297,NM_001388067,NM_001388068,NM_001388069,NM_001388070,NM_001388071,NM_001388072,NM_001388073,NM_001388074,NM_001388075,NM_001388077,NM_138731",MIPOL1,mirror-image polydactyly 1,Homo sapiens,Gene,ENTREZ
ENTREZ:8975,NM_003940,USP13,ubiquitin specific peptidase 13,Homo sapiens,Gene,ENTREZ
ENTREZ:79571,NM_024523,GCC1,GRIP and coiled-coil domain containing 1,Homo sapiens,Gene,ENTREZ
ENTREZ:152789,"NM_001099433,NM_001306133,NM_001306134,NM_144720",JAKMIP1,janus kinase and microtubule interacting protein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:55755,"NM_001011649,NM_001272039,NM_018249",CDK5RAP2,CDK5 regulatory subunit associated protein 2,Homo sapiens,Gene,ENTREZ
ENTREZ:10142,"NM_001379277,NM_005751,NM_147185",AKAP9,A-kinase anchoring protein 9,Homo sapiens,Gene,ENTREZ
ENTREZ:64689,"NM_001278789,NM_001278790,NM_031899",GORASP1,golgi reassembly stacking protein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:79443,"NM_001386421,NM_001386422,NM_001386423,NM_001386424,NM_001386425,NM_001386426,NM_001386427,NM_001386428,NM_001386429,NM_001386430,NM_024513",FYCO1,FYVE and coiled-coil domain autophagy adaptor 1,Homo sapiens,Gene,ENTREZ
ENTREZ:79078,NM_024097,C1orf50,chromosome 1 open reading frame 50,Homo sapiens,Gene,ENTREZ
ENTREZ:11190,"NM_001318219,NM_007186",CEP250,centrosomal protein 250,Homo sapiens,Gene,ENTREZ
ENTREZ:29110,NM_013254,TBK1,TANK binding kinase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:51361,NM_015888,HOOK1,hook microtubule tethering protein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:22981,"NM_001318226,NM_025176",NINL,ninein like,Homo sapiens,Gene,ENTREZ
ENTREZ:10204,"NM_001322038,NM_001322039,NM_001322040,NM_001322041,NM_005796",NUTF2,nuclear transport factor 2,Homo sapiens,Gene,ENTREZ
ENTREZ:10193,"NM_001242826,NM_005785,NM_194358,NM_194359",RNF41,ring finger protein 41,Homo sapiens,Gene,ENTREZ
ENTREZ:11001,"NM_001159629,NM_003645",SLC27A2,solute carrier family 27 member 2,Homo sapiens,Gene,ENTREZ
ENTREZ:9470,"NM_001276336,NM_001276337,NM_001282958,NM_001330201,NM_001330202,NM_001330203,NM_004846",EIF4E2,eukaryotic translation initiation factor 4E family member 2,Homo sapiens,Gene,ENTREZ
ENTREZ:5910,"NM_001100426,NM_001100427,NM_001100428,NM_001100429,NM_001100430,NM_021159",RAP1GDS1,Rap1 GTPase-GDP dissociation stimulator 1,Homo sapiens,Gene,ENTREZ
ENTREZ:23325,"NM_001293640,NM_015275",WASHC4,WASH complex subunit 4,Homo sapiens,Gene,ENTREZ
ENTREZ:23307,NM_015258,FKBP15,FKBP prolyl isomerase family member 15,Homo sapiens,Gene,ENTREZ
ENTREZ:26058,"NM_001103146,NM_001103147,NM_001103148,NM_015575",GIGYF2,GRB10 interacting GYF protein 2,Homo sapiens,Gene,ENTREZ
ENTREZ:26519,NM_012456,TIMM10,translocase of inner mitochondrial membrane 10,Homo sapiens,Gene,ENTREZ
ENTREZ:440138,NM_001004127,ALG11,"ALG11 alpha-1,2-mannosyltransferase",Homo sapiens,Gene,ENTREZ
ENTREZ:23225,NM_024923,NUP210,nucleoporin 210,Homo sapiens,Gene,ENTREZ
ENTREZ:90580,NM_138358,TIMM29,translocase of inner mitochondrial membrane 29,Homo sapiens,Gene,ENTREZ
ENTREZ:55735,NM_018198,DNAJC11,DnaJ heat shock protein family (Hsp40) member C11,Homo sapiens,Gene,ENTREZ
ENTREZ:26515,NM_012192,TIMM10B,translocase of inner mitochondrial membrane 10B,Homo sapiens,Gene,ENTREZ
ENTREZ:26520,"NM_001304485,NM_001304486,NM_001304487,NM_001304488,NM_001304489,NM_001304490,NM_001304491,NM_012460",TIMM9,translocase of inner mitochondrial membrane 9,Homo sapiens,Gene,ENTREZ
ENTREZ:55621,"NM_001136035,NM_001142554,NM_001351760,NM_001351761,NM_001351762,NM_017722",TRMT1,tRNA methyltransferase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:537,NM_001183,ATP6AP1,ATPase H+ transporting accessory protein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:79572,"NM_001367549,NM_001374836,NM_024524",ATP13A3,ATPase 13A3,Homo sapiens,Gene,ENTREZ
ENTREZ:8540,NM_003659,AGPS,alkylglycerone phosphate synthase,Homo sapiens,Gene,ENTREZ
ENTREZ:5878,"NM_001252039,NM_004583,NM_201434",RAB5C,"RAB5C, member RAS oncogene family",Homo sapiens,Gene,ENTREZ
ENTREZ:4218,NM_005370,RAB8A,"RAB8A, member RAS oncogene family",Homo sapiens,Gene,ENTREZ
ENTREZ:5862,"NM_001242644,NM_002865",RAB2A,"RAB2A, member RAS oncogene family",Homo sapiens,Gene,ENTREZ
ENTREZ:10890,NM_016131,RAB10,"RAB10, member RAS oncogene family",Homo sapiens,Gene,ENTREZ
ENTREZ:51552,NM_016322,RAB14,"RAB14, member RAS oncogene family",Homo sapiens,Gene,ENTREZ
ENTREZ:5861,"NM_004161,NM_015543",RAB1A,"RAB1A, member RAS oncogene family",Homo sapiens,Gene,ENTREZ
ENTREZ:2782,"NM_001282538,NM_001282539,NM_002074",GNB1,G protein subunit beta 1,Homo sapiens,Gene,ENTREZ
ENTREZ:2787,NM_005274,GNG5,G protein subunit gamma 5,Homo sapiens,Gene,ENTREZ
ENTREZ:10960,NM_006816,LMAN2,"lectin, mannose binding 2",Homo sapiens,Gene,ENTREZ
ENTREZ:7841,"NM_001146158,NM_006302",MOGS,mannosyl-oligosaccharide glucosidase,Homo sapiens,Gene,ENTREZ
ENTREZ:26092,"NM_001267578,NM_015602",TOR1AIP1,torsin 1A interacting protein 1,Homo sapiens,Gene,ENTREZ
ENTREZ:64757,NM_022746,MTARC1,mitochondrial amidoxime reducing component 1,Homo sapiens,Gene,ENTREZ
ENTREZ:169714,NM_181701,QSOX2,quiescin sulfhydryl oxidase 2,Homo sapiens,Gene,ENTREZ
ENTREZ:9653,"NM_001134492,NM_012262",HS2ST1,heparan sulfate 2-O-sulfotransferase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:91942,NM_174889,NDUFAF2,NADH:ubiquinone oxidoreductase complex assembly factor 2,Homo sapiens,Gene,ENTREZ
ENTREZ:51097,NM_016002,SCCPDH,saccharopine dehydrogenase (putative),Homo sapiens,Gene,ENTREZ
ENTREZ:57106,NM_020378,NAT14,N-acetyltransferase 14 (putative),Homo sapiens,Gene,ENTREZ
ENTREZ:79877,"NM_001128631,NM_001288654,NM_001288655,NM_001321326,NM_024819",DCAKD,dephospho-CoA kinase domain containing,Homo sapiens,Gene,ENTREZ
ENTREZ:26355,NM_014367,FAM162A,family with sequence similarity 162 member A,Homo sapiens,Gene,ENTREZ
ENTREZ:131118,"NM_001190233,NM_145261",DNAJC19,DnaJ heat shock protein family (Hsp40) member C19,Homo sapiens,Gene,ENTREZ
ENTREZ:55829,"NM_018445,NM_203472",SELENOS,selenoprotein S,Homo sapiens,Gene,ENTREZ
ENTREZ:80142,"NM_001256335,NM_025072,NM_198938",PTGES2,prostaglandin E synthase 2,Homo sapiens,Gene,ENTREZ
ENTREZ:22931,"NM_001256410,NM_001256411,NM_001256412,NM_001256415,NM_021252",RAB18,"RAB18, member RAS oncogene family",Homo sapiens,Gene,ENTREZ
ENTREZ:10199,NM_005791,MPHOSPH10,M-phase phosphoprotein 10,Homo sapiens,Gene,ENTREZ
ENTREZ:6731,"NM_001267722,NM_006947",SRP72,signal recognition particle 72,Homo sapiens,Gene,ENTREZ
ENTREZ:11101,"NM_001001976,NM_001288734,NM_001288735,NM_001288736,NM_007041",ATE1,arginyltransferase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:7468,"NM_001042424,NM_007331,NM_133330,NM_133331,NM_133334,NM_133335",NSD2,nuclear receptor binding SET domain protein 2,Homo sapiens,Gene,ENTREZ
ENTREZ:6728,"NM_001204193,NM_001204194,NM_001204196,NM_001204199,NM_003135",SRP19,signal recognition particle 19,Homo sapiens,Gene,ENTREZ
ENTREZ:6729,"NM_001146282,NM_003136",SRP54,signal recognition particle 54,Homo sapiens,Gene,ENTREZ
ENTREZ:64432,NM_022497,MRPS25,mitochondrial ribosomal protein S25,Homo sapiens,Gene,ENTREZ
ENTREZ:1662,NM_004398,DDX10,DEAD-box helicase 10,Homo sapiens,Gene,ENTREZ
ENTREZ:51574,"NM_001267039,NM_001370974,NM_001370975,NM_001370976,NM_001370977,NM_001370978,NM_001370979,NM_001370980,NM_001370981,NM_001370982,NM_015454,NM_016648",LARP7,"La ribonucleoprotein 7, transcriptional regulator",Homo sapiens,Gene,ENTREZ
ENTREZ:56257,"NM_001194990,NM_001194991,NM_001194992,NM_001363486,NM_019606",MEPCE,methylphosphate capping enzyme,Homo sapiens,Gene,ENTREZ
ENTREZ:25983,"NM_001042635,NM_015514",NGDN,neuroguidin,Homo sapiens,Gene,ENTREZ
ENTREZ:11340,NM_181503,EXOSC8,exosome component 8,Homo sapiens,Gene,ENTREZ
ENTREZ:79954,"NM_001261392,NM_001261394,NM_024894",NOL10,nucleolar protein 10,Homo sapiens,Gene,ENTREZ
ENTREZ:79080,NM_024098,CCDC86,coiled-coil domain containing 86,Homo sapiens,Gene,ENTREZ
ENTREZ:56915,NM_020158,EXOSC5,exosome component 5,Homo sapiens,Gene,ENTREZ
ENTREZ:51010,"NM_001002269,NM_016042",EXOSC3,exosome component 3,Homo sapiens,Gene,ENTREZ
ENTREZ:26574,NM_012138,AATF,apoptosis antagonizing transcription factor,Homo sapiens,Gene,ENTREZ
ENTREZ:25831,NM_015382,HECTD1,HECT domain E3 ubiquitin protein ligase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:51116,"NM_001371401,NM_016034",MRPS2,mitochondrial ribosomal protein S2,Homo sapiens,Gene,ENTREZ
ENTREZ:64969,"NM_001321995,NM_001321996,NM_001321997,NM_031902",MRPS5,mitochondrial ribosomal protein S5,Homo sapiens,Gene,ENTREZ
ENTREZ:23404,"NM_001282708,NM_001282709,NM_014285",EXOSC2,exosome component 2,Homo sapiens,Gene,ENTREZ
ENTREZ:23107,"NM_001286748,NM_001286751,NM_015084",MRPS27,mitochondrial ribosomal protein S27,Homo sapiens,Gene,ENTREZ
ENTREZ:2963,NM_004128,GTF2F2,general transcription factor IIF subunit 2,Homo sapiens,Gene,ENTREZ
ENTREZ:2200,NM_000138,FBN1,fibrillin 1,Homo sapiens,Gene,ENTREZ
ENTREZ:2201,NM_001999,FBN2,fibrillin 2,Homo sapiens,Gene,ENTREZ
ENTREZ:8021,"NM_001318324,NM_001318325,NM_005085",NUP214,nucleoporin 214,Homo sapiens,Gene,ENTREZ
ENTREZ:23636,"NM_001193357,NM_012346,NM_016553,NM_153718,NM_153719",NUP62,nucleoporin 62,Homo sapiens,Gene,ENTREZ
ENTREZ:10238,NM_005828,DCAF7,DDB1 and CUL4 associated factor 7,Homo sapiens,Gene,ENTREZ
ENTREZ:7458,"NM_022170,NM_031992",EIF4H,eukaryotic translation initiation factor 4H,Homo sapiens,Gene,ENTREZ
ENTREZ:53371,"NM_001278603,NM_017426",NUP54,nucleoporin 54,Homo sapiens,Gene,ENTREZ
ENTREZ:57534,NM_020774,MIB1,MIB E3 ubiquitin protein ligase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:23111,"NM_001142294,NM_001142295,NM_001142296,NM_015087",SPART,spartin,Homo sapiens,Gene,ENTREZ
ENTREZ:91754,"NM_001329237,NM_001329238,NM_033116",NEK9,NIMA related kinase 9,Homo sapiens,Gene,ENTREZ
ENTREZ:84858,NM_032772,ZNF503,zinc finger protein 503,Homo sapiens,Gene,ENTREZ
ENTREZ:4927,"NM_001320653,NM_002532",NUP88,nucleoporin 88,Homo sapiens,Gene,ENTREZ
ENTREZ:9818,"NM_001008564,NM_014089",NUP58,nucleoporin 58,Homo sapiens,Gene,ENTREZ
ENTREZ:10516,"NM_001384158,NM_001384159,NM_001384160,NM_001384161,NM_001384162,NM_006329",FBLN5,fibulin 5,Homo sapiens,Gene,ENTREZ
ENTREZ:8453,"NM_001198777,NM_001198778,NM_001198779,NM_001324375,NM_001324376,NM_003591",CUL2,cullin 2,Homo sapiens,Gene,ENTREZ
ENTREZ:55700,"NM_001286365,NM_001286366,NM_001388490,NM_018067",MAP7D1,MAP7 domain containing 1,Homo sapiens,Gene,ENTREZ
ENTREZ:79178,"NM_001126339,NM_001256062,NM_001256321,NM_001256322,NM_001256323,NM_024328",THTPA,thiamine triphosphatase,Homo sapiens,Gene,ENTREZ
ENTREZ:79699,NM_024646,ZYG11B,"zyg-11 family member B, cell cycle regulator",Homo sapiens,Gene,ENTREZ
ENTREZ:26521,NM_012459,TIMM8B,translocase of inner mitochondrial membrane 8 homolog B,Homo sapiens,Gene,ENTREZ
ENTREZ:9978,NM_014248,RBX1,ring-box 1,Homo sapiens,Gene,ENTREZ
ENTREZ:6921,"NM_001204857,NM_001204858,NM_001204859,NM_001204860,NM_001204861,NM_001204862,NM_001204863,NM_001204864,NM_005648",ELOC,elongin C,Homo sapiens,Gene,ENTREZ
ENTREZ:6923,"NM_007108,NM_207013",ELOB,elongin B,Homo sapiens,Gene,ENTREZ
ENTREZ:286827,NM_173084,TRIM59,tripartite motif containing 59,Homo sapiens,Gene,ENTREZ
ENTREZ:151188,"NM_001350068,NM_001371972,NM_152522",ARL6IP6,ADP ribosylation factor like GTPase 6 interacting protein 6,Homo sapiens,Gene,ENTREZ
ENTREZ:23339,"NM_001301138,NM_015289",VPS39,VPS39 subunit of HOPS complex,Homo sapiens,Gene,ENTREZ
ENTREZ:23155,"NM_001048210,NM_001278202,NM_001278203,NM_001377458,NM_001377459,NM_001377460,NM_001377461,NM_001377462,NM_001377463,NM_001377464,NM_001377465,NM_001377466,NM_001377467,NM_001377468,NM_001377469,NM_001377470,NM_015127",CLCC1,chloride channel CLIC like 1,Homo sapiens,Gene,ENTREZ
ENTREZ:55823,"NM_001290185,NM_001378218,NM_001378219,NM_001378220,NM_001378221,NM_021729",VPS11,VPS11 core subunit of CORVET and HOPS complexes,Homo sapiens,Gene,ENTREZ
ENTREZ:25777,"NM_001199579,NM_001199580,NM_001394427,NM_001394428,NM_001394429,NM_001394430,NM_001394431,NM_001394432,NM_001394433,NM_001394434,NM_001394435,NM_001394436,NM_001394437,NM_001394438,NM_001394439,NM_001394440,NM_001394441,NM_001394442,NM_001394443,NM_001394444,NM_001394445,NM_015374",SUN2,Sad1 and UNC84 domain containing 2,Homo sapiens,Gene,ENTREZ
ENTREZ:29880,"NM_001142364,NM_013338",ALG5,ALG5 dolichyl-phosphate beta-glucosyltransferase,Homo sapiens,Gene,ENTREZ
ENTREZ:30968,"NM_001287031,NM_001287032,NM_001287033,NM_013442",STOML2,stomatin like 2,Homo sapiens,Gene,ENTREZ
ENTREZ:4928,"NM_001365125,NM_001365126,NM_001365127,NM_001365128,NM_001365129,NM_005387,NM_016320,NM_139131,NM_139132",NUP98,nucleoporin 98 and 96 precursor,Homo sapiens,Gene,ENTREZ
ENTREZ:8480,"NM_001015885,NM_003610",RAE1,ribonucleic acid export 1,Homo sapiens,Gene,ENTREZ
ENTREZ:23787,"NM_001271641,NM_014341",MTCH1,mitochondrial carrier 1,Homo sapiens,Gene,ENTREZ
ENTREZ:55027,"NM_001329729,NM_001329730,NM_001329731,NM_182922",HEATR3,HEAT repeat containing 3,Homo sapiens,Gene,ENTREZ
ENTREZ:23195,NM_014611,MDN1,midasin AAA ATPase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:1861,NM_000113,TOR1A,torsin family 1 member A,Homo sapiens,Gene,ENTREZ
ENTREZ:8614,NM_003714,STC2,stanniocalcin 2,Homo sapiens,Gene,ENTREZ
ENTREZ:3688,"NM_002211,NM_033668,NM_133376",ITGB1,integrin subunit beta 1,Homo sapiens,Gene,ENTREZ
ENTREZ:284106,NM_001136498,CISD3,CDGSH iron sulfur domain 3,Homo sapiens,Gene,ENTREZ
ENTREZ:1291,NM_001848,COL6A1,collagen type VI alpha 1 chain,Homo sapiens,Gene,ENTREZ
ENTREZ:4015,"NM_001178102,NM_001317073,NM_002317",LOX,lysyl oxidase,Homo sapiens,Gene,ENTREZ
ENTREZ:5046,"NM_001291309,NM_002570,NM_138319,NM_138322,NM_138323,NM_138324,NM_138325",PCSK6,proprotein convertase subtilisin/kexin type 6,Homo sapiens,Gene,ENTREZ
ENTREZ:83729,NM_031479,INHBE,inhibin subunit beta E,Homo sapiens,Gene,ENTREZ
ENTREZ:10577,"NM_001363688,NM_001375440,NM_006432",NPC2,NPC intracellular cholesterol transporter 2,Homo sapiens,Gene,ENTREZ
ENTREZ:4240,"NM_001114614,NM_001310319,NM_001310320,NM_001310321,NM_005928",MFGE8,milk fat globule EGF and factor V/VIII domain containing,Homo sapiens,Gene,ENTREZ
ENTREZ:10956,"NM_001017956,NM_001017957,NM_001017958,NM_001261420,NM_001261421,NM_001261422,NM_001261423,NM_006812",OS9,OS9 endoplasmic reticulum lectin,Homo sapiens,Gene,ENTREZ
ENTREZ:4884,NM_002522,NPTX1,neuronal pentraxin 1,Homo sapiens,Gene,ENTREZ
ENTREZ:79070,"NM_001318732,NM_024089",POGLUT2,protein O-glucosyltransferase 2,Homo sapiens,Gene,ENTREZ
ENTREZ:143888,"NM_001363502,NM_001363503,NM_153705",POGLUT3,protein O-glucosyltransferase 3,Homo sapiens,Gene,ENTREZ
ENTREZ:23646,"NM_001031696,NM_001291311,NM_012268",PLD3,phospholipase D family member 3,Homo sapiens,Gene,ENTREZ
ENTREZ:80020,"NM_001102371,NM_001363041,NM_001363042,NM_024955",FOXRED2,FAD dependent oxidoreductase domain containing 2,Homo sapiens,Gene,ENTREZ
ENTREZ:79586,"NM_001195731,NM_024536",CHPF,chondroitin polymerizing factor,Homo sapiens,Gene,ENTREZ
ENTREZ:126789,"NM_001346116,NM_153339",PUSL1,pseudouridine synthase like 1,Homo sapiens,Gene,ENTREZ
ENTREZ:23065,"NM_001271427,NM_001271428,NM_001271429,NM_001375820,NM_001375821,NM_015047",EMC1,ER membrane protein complex subunit 1,Homo sapiens,Gene,ENTREZ
ENTREZ:27248,"NM_001127397,NM_001127398,NM_015701",ERLEC1,endoplasmic reticulum lectin 1,Homo sapiens,Gene,ENTREZ
ENTREZ:23765,"NM_001289905,NM_014339",IL17RA,interleukin 17 receptor A,Homo sapiens,Gene,ENTREZ
ENTREZ:55768,"NM_001145293,NM_001145294,NM_001145295,NM_018297",NGLY1,N-glycanase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:90161,"NM_001077188,NM_001394073,NM_001394074,NM_147175",HS6ST2,heparan sulfate 6-O-sulfotransferase 2,Homo sapiens,Gene,ENTREZ
ENTREZ:9518,NM_004864,GDF15,growth differentiation factor 15,Homo sapiens,Gene,ENTREZ
ENTREZ:80213,"NM_001307960,NM_001308026,NM_025141,NM_078474",TM2D3,TM2 domain containing 3,Homo sapiens,Gene,ENTREZ
ENTREZ:23071,NM_015051,ERP44,endoplasmic reticulum protein 44,Homo sapiens,Gene,ENTREZ
ENTREZ:80267,"NM_001319960,NM_025191",EDEM3,ER degradation enhancing alpha-mannosidase like protein 3,Homo sapiens,Gene,ENTREZ
ENTREZ:64374,"NM_001037633,NM_022464",SIL1,SIL1 nucleotide exchange factor,Homo sapiens,Gene,ENTREZ
ENTREZ:23509,"NM_015352,NM_172236",POFUT1,protein O-fucosyltransferase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:64093,"NM_001034852,NM_022137",SMOC1,SPARC related modular calcium binding 1,Homo sapiens,Gene,ENTREZ
ENTREZ:79666,NM_024613,PLEKHF2,pleckstrin homology and FYVE domain containing 2,Homo sapiens,Gene,ENTREZ
ENTREZ:54850,"NM_001316936,NM_001316937,NM_001316938,NM_001316939,NM_001316940,NM_001316941,NM_001316942,NM_017703",FBXL12,F-box and leucine rich repeat protein 12,Homo sapiens,Gene,ENTREZ
ENTREZ:55757,NM_020121,UGGT2,UDP-glucose glycoprotein glucosyltransferase 2,Homo sapiens,Gene,ENTREZ
ENTREZ:54480,"NM_001284295,NM_001389651,NM_001389652,NM_001389653,NM_019015",CHPF2,chondroitin polymerizing factor 2,Homo sapiens,Gene,ENTREZ
ENTREZ:9510,NM_006988,ADAMTS1,ADAM metallopeptidase with thrombospondin type 1 motif 1,Homo sapiens,Gene,ENTREZ
ENTREZ:10525,"NM_001130991,NM_006389",HYOU1,hypoxia up-regulated 1,Homo sapiens,Gene,ENTREZ
ENTREZ:51661,"NM_001135212,NM_181342",FKBP7,FKBP prolyl isomerase 7,Homo sapiens,Gene,ENTREZ
ENTREZ:8754,NM_003816,ADAM9,ADAM metallopeptidase domain 9,Homo sapiens,Gene,ENTREZ
ENTREZ:60681,NM_021939,FKBP10,FKBP prolyl isomerase 10,Homo sapiens,Gene,ENTREZ
ENTREZ:9368,NM_004252,SLC9A3R1,SLC9A3 regulator 1,Homo sapiens,Gene,ENTREZ
ENTREZ:27243,"NM_014453,NM_198426",CHMP2A,charged multivesicular body protein 2A,Homo sapiens,Gene,ENTREZ
ENTREZ:7812,"NM_001007553,NM_001130523,NM_001242891,NM_001242892,NM_001242893,NM_007158",CSDE1,cold shock domain containing E1,Homo sapiens,Gene,ENTREZ
ENTREZ:9868,NM_014820,TOMM70,translocase of outer mitochondrial membrane 70,Homo sapiens,Gene,ENTREZ
ENTREZ:4140,"NM_001128918,NM_001128919,NM_001128920,NM_001128921,NM_002376",MARK3,microtubule affinity regulating kinase 3,Homo sapiens,Gene,ENTREZ
ENTREZ:2011,"NM_001039469,NM_001163296,NM_001163297,NM_004954,NM_017490",MARK2,microtubule affinity regulating kinase 2,Homo sapiens,Gene,ENTREZ
ENTREZ:79077,NM_024096,DCTPP1,dCTP pyrophosphatase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:4139,"NM_001286124,NM_001286126,NM_001286128,NM_001286129,NM_018650",MARK1,microtubule affinity regulating kinase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:58155,"NM_001300985,NM_001300986,NM_001300987,NM_001300988,NM_001300989,NM_001300990,NM_021190",PTBP2,polypyrimidine tract binding protein 2,Homo sapiens,Gene,ENTREZ
ENTREZ:9529,"NM_001015048,NM_001015049,NM_004873",BAG5,BAG cochaperone 5,Homo sapiens,Gene,ENTREZ
ENTREZ:7993,"NM_001282189,NM_001282199,NM_005671",UBXN8,UBX domain protein 8,Homo sapiens,Gene,ENTREZ
ENTREZ:8733,NM_003801,GPAA1,glycosylphosphatidylinositol anchor attachment 1,Homo sapiens,Gene,ENTREZ
ENTREZ:7466,"NM_001145853,NM_006005",WFS1,wolframin ER transmembrane glycoprotein,Homo sapiens,Gene,ENTREZ
ENTREZ:2150,NM_005242,F2RL1,F2R like trypsin receptor 1,Homo sapiens,Gene,ENTREZ
ENTREZ:22937,"NM_001320044,NM_012235",SCAP,SREBF chaperone,Homo sapiens,Gene,ENTREZ
ENTREZ:23333,"NM_001366673,NM_015283",DPY19L1,dpy-19 like C-mannosyltransferase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:27346,NM_014573,TMEM97,transmembrane protein 97,Homo sapiens,Gene,ENTREZ
ENTREZ:55676,"NM_001193513,NM_001193514,NM_001193515,NM_001330476,NM_001330477,NM_001330478,NM_001330479,NM_017964",SLC30A6,solute carrier family 30 member 6,Homo sapiens,Gene,ENTREZ
ENTREZ:202018,NM_153365,TAPT1,transmembrane anterior posterior transformation 1,Homo sapiens,Gene,ENTREZ
ENTREZ:79956,NM_024896,ERMP1,endoplasmic reticulum metallopeptidase 1,Homo sapiens,Gene,ENTREZ
ENTREZ:79671,"NM_001282143,NM_001282144,NM_001282358,NM_024618",NLRX1,NLR family member X1,Homo sapiens,Gene,ENTREZ
ENTREZ:162427,NM_178126,RETREG3,reticulophagy regulator family member 3,Homo sapiens,Gene,ENTREZ
ENTREZ:84720,"NM_001201484,NM_032634,NM_152850",PIGO,phosphatidylinositol glycan anchor biosynthesis class O,Homo sapiens,Gene,ENTREZ
